InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,rejection_reasons
539958,90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,1,12/23/2010 13:26,1.69,,United Kingdom,Missing CustomerID
539958,90071,RUBY GLASS CLUSTER EARRINGS,1,12/23/2010 13:26,1.26,,United Kingdom,Missing CustomerID
539958,90072,RUBY DROP CHANDELIER EARRINGS,1,12/23/2010 13:26,4.24,,United Kingdom,Missing CustomerID
539958,90101,WHITE FRANGIPANI NECKLACE,1,12/23/2010 13:26,2.54,,United Kingdom,Missing CustomerID
539958,90103,PURPLE FRANGIPANI NECKLACE,1,12/23/2010 13:26,2.54,,United Kingdom,Missing CustomerID
539958,90114,SUMMER DAISIES BAG CHARM,1,12/23/2010 13:26,2.51,,United Kingdom,Missing CustomerID
539958,90115,SUMMER BUTTERFLIES BAG CHARM,3,12/23/2010 13:26,2.51,,United Kingdom,Missing CustomerID
539958,90116,FRUIT SALAD BAG CHARM,1,12/23/2010 13:26,2.51,,United Kingdom,Missing CustomerID
539958,90129B,TURQUOISE GLASS TASSLE BAG CHARM ,10,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,90129E,PURPLE GLASS TASSLE BAG CHARM,10,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,90129F,RED GLASS TASSLE BAG CHARM,8,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,90130B,TURQ STONE/CRYSTAL EARRINGS,1,12/23/2010 13:26,2.96,,United Kingdom,Missing CustomerID
539958,90134,OLD ROSE COMBO BEAD NECKLACE,1,12/23/2010 13:26,2.96,,United Kingdom,Missing CustomerID
539958,90152A,SILVER/NAT SHELL NECKLACE W PENDANT,1,12/23/2010 13:26,5.51,,United Kingdom,Missing CustomerID
539958,90158,ST TROPEZ NECKLACE,1,12/23/2010 13:26,5.09,,United Kingdom,Missing CustomerID
539958,90161A,ANT COPPER RED BOUDICCA BRACELET,1,12/23/2010 13:26,5.09,,United Kingdom,Missing CustomerID
539958,90161B,ANT COPPER TURQ BOUDICCA BRACELET,1,12/23/2010 13:26,5.09,,United Kingdom,Missing CustomerID
539958,90165A,PINK ROSEBUD PEARL EARRINGS,1,12/23/2010 13:26,2.54,,United Kingdom,Missing CustomerID
539958,90183B,AMETHYST DROP EARRINGS W LONG BEADS,1,12/23/2010 13:26,2.96,,United Kingdom,Missing CustomerID
539958,90198A,VINTAGE ROSE BEAD BRACELET RASPBERR,1,12/23/2010 13:26,4.24,,United Kingdom,Missing CustomerID
539958,90200A,PURPLE SWEETHEART BRACELET,1,12/23/2010 13:26,4.24,,United Kingdom,Missing CustomerID
539958,90200B,BLACK SWEETHEART BRACELET,1,12/23/2010 13:26,4.24,,United Kingdom,Missing CustomerID
539958,90200C,BLUE SWEETHEART BRACELET,3,12/23/2010 13:26,4.24,,United Kingdom,Missing CustomerID
539958,90200D,PINK SWEETHEART BRACELET,1,12/23/2010 13:26,4.24,,United Kingdom,Missing CustomerID
539958,90200E,GREEN SWEETHEART BRACELET,1,12/23/2010 13:26,4.24,,United Kingdom,Missing CustomerID
539958,90205C,LARGE CRYSTAL DIAMANTE HAIRSLIDE,1,12/23/2010 13:26,1.69,,United Kingdom,Missing CustomerID
539958,90206C,CRYSTAL DIAMANTE STAR BROOCH,2,12/23/2010 13:26,5.09,,United Kingdom,Missing CustomerID
539958,90208,PAIR OF PINK FLOWER CLUSTER SLIDE,2,12/23/2010 13:26,2.54,,United Kingdom,Missing CustomerID
539958,90209B,GREEN ENAMEL+GLASS HAIR COMB,1,12/23/2010 13:26,2.11,,United Kingdom,Missing CustomerID
539958,22158,3 HEARTS HANGING DECORATION RUSTIC,1,12/23/2010 13:26,5.91,,United Kingdom,Missing CustomerID
539958,22161,HEART DECORATION RUSTIC HANGING ,14,12/23/2010 13:26,0.81,,United Kingdom,Missing CustomerID
539958,22162,HEART GARLAND RUSTIC PADDED,3,12/23/2010 13:26,3.36,,United Kingdom,Missing CustomerID
539958,22167, OVAL WALL MIRROR DIAMANTE ,1,12/23/2010 13:26,8.47,,United Kingdom,Missing CustomerID
539958,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,1,12/23/2010 13:26,13.57,,United Kingdom,Missing CustomerID
539958,22174,PHOTO CUBE,1,12/23/2010 13:26,3.36,,United Kingdom,Missing CustomerID
539958,22183,CAKE STAND VICTORIAN FILIGREE MED,1,12/23/2010 13:26,5.91,,United Kingdom,Missing CustomerID
539958,22184,CAKE STAND VICTORIAN FILIGREE LARGE,2,12/23/2010 13:26,8.47,,United Kingdom,Missing CustomerID
539958,22195,LARGE HEART MEASURING SPOONS,1,12/23/2010 13:26,3.36,,United Kingdom,Missing CustomerID
539958,22197,SMALL POPCORN HOLDER,6,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,22198,LARGE POPCORN HOLDER ,2,12/23/2010 13:26,3.36,,United Kingdom,Missing CustomerID
539958,22200,FRYING PAN PINK POLKADOT,1,12/23/2010 13:26,8.47,,United Kingdom,Missing CustomerID
539958,22201,FRYING PAN BLUE POLKADOT,9,12/23/2010 13:26,3.36,,United Kingdom,Missing CustomerID
539958,22204,MILK PAN BLUE POLKADOT,6,12/23/2010 13:26,3.36,,United Kingdom,Missing CustomerID
539958,22208,WOOD STAMP SET THANK YOU,2,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,22209,WOOD STAMP SET HAPPY BIRTHDAY,3,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,22210,WOOD STAMP SET BEST WISHES,3,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,22211,WOOD STAMP SET FLOWERS,6,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,22214,CANDLE PLATE LACE WHITE,4,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,22216,T-LIGHT HOLDER WHITE LACE,2,12/23/2010 13:26,0.81,,United Kingdom,Missing CustomerID
539958,22222,CAKE PLATE LOVEBIRD WHITE,15,12/23/2010 13:26,4.21,,United Kingdom,Missing CustomerID
539958,22223,CAKE PLATE LOVEBIRD PINK,3,12/23/2010 13:26,4.21,,United Kingdom,Missing CustomerID
539958,22227,HANGING HEART MIRROR DECORATION ,2,12/23/2010 13:26,1.28,,United Kingdom,Missing CustomerID
539958,22241,GARLAND WOODEN HAPPY EASTER,3,12/23/2010 13:26,2.51,,United Kingdom,Missing CustomerID
539958,22244,3 HOOK HANGER MAGIC GARDEN,1,12/23/2010 13:26,4.21,,United Kingdom,Missing CustomerID
539958,22246,MAGIC GARDEN FELT GARLAND ,2,12/23/2010 13:26,4.21,,United Kingdom,Missing CustomerID
539958,22247,BUNNY DECORATION MAGIC GARDEN,11,12/23/2010 13:26,0.81,,United Kingdom,Missing CustomerID
539958,22248,DECORATION  PINK CHICK MAGIC GARDEN,9,12/23/2010 13:26,0.81,,United Kingdom,Missing CustomerID
539958,22249,DECORATION WHITE CHICK MAGIC GARDEN,17,12/23/2010 13:26,0.81,,United Kingdom,Missing CustomerID
539958,22250,DECORATION  BUTTERFLY  MAGIC GARDEN,12,12/23/2010 13:26,0.81,,United Kingdom,Missing CustomerID
539958,22257,FELT FARM ANIMAL SHEEP,1,12/23/2010 13:26,0.85,,United Kingdom,Missing CustomerID
539958,22258,FELT FARM ANIMAL RABBIT,6,12/23/2010 13:26,0.85,,United Kingdom,Missing CustomerID
539958,22259,FELT FARM ANIMAL HEN,4,12/23/2010 13:26,0.85,,United Kingdom,Missing CustomerID
539958,22260,FELT EGG COSY BLUE RABBIT ,2,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,90209C,PINK ENAMEL+GLASS HAIR COMB,1,12/23/2010 13:26,2.11,,United Kingdom,Missing CustomerID
539958,90214E,"LETTER ""E"" BLING KEY RING",3,12/23/2010 13:26,0.85,,United Kingdom,Missing CustomerID
539958,90214H,"LETTER ""H"" BLING KEY RING",2,12/23/2010 13:26,0.85,,United Kingdom,Missing CustomerID
539958,90214M,"LETTER ""M"" BLING KEY RING",1,12/23/2010 13:26,0.85,,United Kingdom,Missing CustomerID
539958,90214S,"LETTER ""S"" BLING KEY RING",1,12/23/2010 13:26,0.85,,United Kingdom,Missing CustomerID
539958,gift_0001_50,Dotcomgiftshop Gift Voucher Â£50.00,1,12/23/2010 13:26,42.55,,United Kingdom,Missing CustomerID
539958,DOT,DOTCOM POSTAGE,1,12/23/2010 13:26,627.47,,United Kingdom,Missing CustomerID
539958,22262,FELT EGG COSY CHICKEN,2,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,22263,FELT EGG COSY LADYBIRD ,4,12/23/2010 13:26,0.81,,United Kingdom,Missing CustomerID
539958,22264,FELT FARM ANIMAL WHITE BUNNY ,2,12/23/2010 13:26,0.81,,United Kingdom,Missing CustomerID
539958,22279,POCKET BAG BLUE PAISLEY RED SPOT,9,12/23/2010 13:26,0.85,,United Kingdom,Missing CustomerID
539958,22280,POCKET BAG PINK PAISELY BROWN SPOT,7,12/23/2010 13:26,0.85,,United Kingdom,Missing CustomerID
539958,22297,HEART IVORY TRELLIS SMALL,2,12/23/2010 13:26,2.51,,United Kingdom,Missing CustomerID
539958,22301,COFFEE MUG CAT + BIRD DESIGN,1,12/23/2010 13:26,5.06,,United Kingdom,Missing CustomerID
539958,22309,TEA COSY RED  STRIPE,1,12/23/2010 13:26,5.06,,United Kingdom,Missing CustomerID
539958,22317,FIVE CATS HANGING DECORATION,6,12/23/2010 13:26,2.51,,United Kingdom,Missing CustomerID
539958,22322,BIRD DECORATION GREEN POLKADOT,18,12/23/2010 13:26,0.81,,United Kingdom,Missing CustomerID
539958,22324,BLUE POLKADOT KIDS BAG,2,12/23/2010 13:26,4.21,,United Kingdom,Missing CustomerID
539958,22325,MOBILE VINTAGE HEARTS ,8,12/23/2010 13:26,3.36,,United Kingdom,Missing CustomerID
539958,22342,HOME GARLAND PAINTED ZINC ,5,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,22343,PARTY PIZZA DISH RED RETROSPOT,17,12/23/2010 13:26,0.43,,United Kingdom,Missing CustomerID
539958,22344,PARTY PIZZA DISH PINK POLKADOT,18,12/23/2010 13:26,0.43,,United Kingdom,Missing CustomerID
539958,22345,PARTY PIZZA DISH BLUE POLKADOT,14,12/23/2010 13:26,0.43,,United Kingdom,Missing CustomerID
539958,22346,PARTY PIZZA DISH GREEN POLKADOT,27,12/23/2010 13:26,0.43,,United Kingdom,Missing CustomerID
539958,22358,KINGS CHOICE TEA CADDY ,1,12/23/2010 13:26,5.91,,United Kingdom,Missing CustomerID
539958,22371,AIRLINE BAG VINTAGE TOKYO 78,4,12/23/2010 13:26,4.21,,United Kingdom,Missing CustomerID
539958,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,2,12/23/2010 13:26,4.21,,United Kingdom,Missing CustomerID
539958,22374,AIRLINE BAG VINTAGE JET SET RED,6,12/23/2010 13:26,4.21,,United Kingdom,Missing CustomerID
539958,22375,AIRLINE BAG VINTAGE JET SET BROWN,2,12/23/2010 13:26,4.21,,United Kingdom,Missing CustomerID
539958,22376,AIRLINE BAG VINTAGE JET SET WHITE,2,12/23/2010 13:26,4.21,,United Kingdom,Missing CustomerID
539958,22377,BOTTLE BAG RETROSPOT ,8,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,22378,WALL TIDY RETROSPOT ,17,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,22379,RECYCLING BAG RETROSPOT ,2,12/23/2010 13:26,4.21,,United Kingdom,Missing CustomerID
539958,22383,LUNCH BAG SUKI  DESIGN ,1,12/23/2010 13:26,4.21,,United Kingdom,Missing CustomerID
539958,22396,MAGNETS PACK OF 4 RETRO PHOTO,3,12/23/2010 13:26,0.85,,United Kingdom,Missing CustomerID
539958,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,7,12/23/2010 13:26,0.85,,United Kingdom,Missing CustomerID
539958,22419,LIPSTICK PEN RED,2,12/23/2010 13:26,0.85,,United Kingdom,Missing CustomerID
539958,22422,TOOTHPASTE TUBE PEN,1,12/23/2010 13:26,1.28,,United Kingdom,Missing CustomerID
539958,22423,REGENCY CAKESTAND 3 TIER,2,12/23/2010 13:26,25.49,,United Kingdom,Missing CustomerID
539958,22438,BALLOON ART MAKE YOUR OWN FLOWERS,14,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,22444,GROW YOUR OWN PLANT IN A CAN ,3,12/23/2010 13:26,2.51,,United Kingdom,Missing CustomerID
539958,22446,PIN CUSHION BABUSHKA PINK,9,12/23/2010 13:26,2.51,,United Kingdom,Missing CustomerID
539958,22447,PIN CUSHION BABUSHKA BLUE,3,12/23/2010 13:26,2.51,,United Kingdom,Missing CustomerID
539958,22449,SILK PURSE BABUSHKA PINK,1,12/23/2010 13:26,6.77,,United Kingdom,Missing CustomerID
539958,22452,MEASURING TAPE BABUSHKA PINK,10,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,22453,MEASURING TAPE BABUSHKA BLUE,3,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,22453,MEASURING TAPE BABUSHKA BLUE,1,12/23/2010 13:26,5.91,,United Kingdom,Missing CustomerID; Duplicate transaction record
539958,22457,NATURAL SLATE HEART CHALKBOARD ,3,12/23/2010 13:26,5.91,,United Kingdom,Missing CustomerID
539958,22459,CAST IRON HOOK GARDEN TROWEL,1,12/23/2010 13:26,5.06,,United Kingdom,Missing CustomerID
539958,22468,BABUSHKA LIGHTS STRING OF 10,1,12/23/2010 13:26,13.57,,United Kingdom,Missing CustomerID
539958,22469,HEART OF WICKER SMALL,3,12/23/2010 13:26,3.36,,United Kingdom,Missing CustomerID
539958,22470,HEART OF WICKER LARGE,1,12/23/2010 13:26,5.91,,United Kingdom,Missing CustomerID
539958,22471,TV DINNER TRAY AIR HOSTESS ,5,12/23/2010 13:26,4.21,,United Kingdom,Missing CustomerID
539958,22473,TV DINNER TRAY VINTAGE PAISLEY,7,12/23/2010 13:26,4.21,,United Kingdom,Missing CustomerID
539958,22476,EMPIRE UNION JACK TV DINNER TRAY,2,12/23/2010 13:26,11.02,,United Kingdom,Missing CustomerID
539958,22481,BLACK TEA TOWEL CLASSIC DESIGN,3,12/23/2010 13:26,0.85,,United Kingdom,Missing CustomerID
539958,22503,CABIN BAG VINTAGE PAISLEY,1,12/23/2010 13:26,25.49,,United Kingdom,Missing CustomerID
539958,22511,RETROSPOT BABUSHKA DOORSTOP,1,12/23/2010 13:26,7.62,,United Kingdom,Missing CustomerID
539958,22524,CHILDRENS GARDEN GLOVES BLUE,1,12/23/2010 13:26,2.51,,United Kingdom,Missing CustomerID
539958,22525,CHILDRENS GARDEN GLOVES PINK,1,12/23/2010 13:26,2.51,,United Kingdom,Missing CustomerID
539958,22539,MINI JIGSAW DOLLY GIRL,1,12/23/2010 13:26,0.85,,United Kingdom,Missing CustomerID
539958,22547,MINI JIGSAW DINOSAUR ,1,12/23/2010 13:26,0.85,,United Kingdom,Missing CustomerID
539958,22551,PLASTERS IN TIN SPACEBOY,2,12/23/2010 13:26,3.36,,United Kingdom,Missing CustomerID
539958,22554,PLASTERS IN TIN WOODLAND ANIMALS,2,12/23/2010 13:26,3.36,,United Kingdom,Missing CustomerID
539958,22556,PLASTERS IN TIN CIRCUS PARADE ,2,12/23/2010 13:26,3.36,,United Kingdom,Missing CustomerID
539958,22567,20 DOLLY PEGS RETROSPOT,2,12/23/2010 13:26,2.51,,United Kingdom,Missing CustomerID
539958,22571,ROCKING HORSE RED CHRISTMAS ,2,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,22572,ROCKING HORSE GREEN CHRISTMAS ,1,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,22574,HEART WOODEN CHRISTMAS DECORATION,5,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,22575,METAL MERRY CHRISTMAS WREATH,1,12/23/2010 13:26,4.21,,United Kingdom,Missing CustomerID
539958,22585,PACK OF 6 BIRDY GIFT TAGS,1,12/23/2010 13:26,2.51,,United Kingdom,Missing CustomerID
539958,22592,CARDHOLDER HOLLY WREATH METAL,1,12/23/2010 13:26,7.62,,United Kingdom,Missing CustomerID
539958,22600,CHRISTMAS RETROSPOT STAR WOOD,5,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,22616,PACK OF 12 LONDON TISSUES ,1,12/23/2010 13:26,0.85,,United Kingdom,Missing CustomerID
539958,22619,SET OF 6 SOLDIER SKITTLES,1,12/23/2010 13:26,7.62,,United Kingdom,Missing CustomerID
539958,22621,TRADITIONAL KNITTING NANCY,2,12/23/2010 13:26,3.36,,United Kingdom,Missing CustomerID
539958,22623,BOX OF VINTAGE JIGSAW BLOCKS ,1,12/23/2010 13:26,11.02,,United Kingdom,Missing CustomerID
539958,22630,DOLLY GIRL LUNCH BOX,1,12/23/2010 13:26,4.21,,United Kingdom,Missing CustomerID
539958,22636,CHILDS BREAKFAST SET CIRCUS PARADE,1,12/23/2010 13:26,16.98,,United Kingdom,Missing CustomerID
539958,22638,SET OF 4 NAPKIN CHARMS CROWNS ,1,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,1,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,22643,SET OF 4 NAPKIN CHARMS LEAVES   ,1,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,22651,GENTLEMAN SHIRT REPAIR KIT ,2,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,12/23/2010 13:26,5.91,,United Kingdom,Missing CustomerID
539958,22679,FRENCH BLUE METAL DOOR SIGN 4,1,12/23/2010 13:26,2.51,,United Kingdom,Missing CustomerID
539958,22681,FRENCH BLUE METAL DOOR SIGN 6,1,12/23/2010 13:26,2.51,,United Kingdom,Missing CustomerID
539958,22694,WICKER STAR ,1,12/23/2010 13:26,4.21,,United Kingdom,Missing CustomerID
539958,22713,CARD I LOVE LONDON ,2,12/23/2010 13:26,0.85,,United Kingdom,Missing CustomerID
539958,22718,CARD CAT AND TREE ,1,12/23/2010 13:26,0.85,,United Kingdom,Missing CustomerID
539958,22719,GUMBALL MONOCHROME COAT RACK,2,12/23/2010 13:26,2.51,,United Kingdom,Missing CustomerID
539958,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,12/23/2010 13:26,11.02,,United Kingdom,Missing CustomerID
539958,22721,SET OF 3 CAKE TINS SKETCHBOOK,1,12/23/2010 13:26,11.02,,United Kingdom,Missing CustomerID
539958,22722,SET OF 6 SPICE TINS PANTRY DESIGN,2,12/23/2010 13:26,8.47,,United Kingdom,Missing CustomerID
539958,22723,SET OF 6 HERB TINS SKETCHBOOK,1,12/23/2010 13:26,8.47,,United Kingdom,Missing CustomerID
539958,22738,RIBBON REEL SNOWY VILLAGE,1,12/23/2010 13:26,3.36,,United Kingdom,Missing CustomerID
539958,22740,POLKADOT PEN,1,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,22741,FUNKY DIVA PEN,1,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,22752,SET 7 BABUSHKA NESTING BOXES,1,12/23/2010 13:26,16.98,,United Kingdom,Missing CustomerID
539958,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,1,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,22756,LARGE YELLOW BABUSHKA NOTEBOOK ,1,12/23/2010 13:26,2.51,,United Kingdom,Missing CustomerID
539958,22757,LARGE RED BABUSHKA NOTEBOOK ,1,12/23/2010 13:26,2.51,,United Kingdom,Missing CustomerID
539958,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,1,12/23/2010 13:26,2.51,,United Kingdom,Missing CustomerID
539958,22759,SET OF 3 NOTEBOOKS IN PARCEL,1,12/23/2010 13:26,3.36,,United Kingdom,Missing CustomerID
539958,22760,"TRAY, BREAKFAST IN BED",1,12/23/2010 13:26,25.49,,United Kingdom,Missing CustomerID
539958,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,3,12/23/2010 13:26,2.51,,United Kingdom,Missing CustomerID
539958,22791,T-LIGHT GLASS FLUTED ANTIQUE,1,12/23/2010 13:26,2.51,,United Kingdom,Missing CustomerID
539958,22795,SWEETHEART RECIPE BOOK STAND,1,12/23/2010 13:26,13.57,,United Kingdom,Missing CustomerID
539958,22815,CARD PSYCHEDELIC APPLES,1,12/23/2010 13:26,0.85,,United Kingdom,Missing CustomerID
539958,22817,CARD SUKI BIRTHDAY,34,12/23/2010 13:26,0.43,,United Kingdom,Missing CustomerID
539958,22819,"BIRTHDAY CARD, RETRO SPOT",36,12/23/2010 13:26,0.43,,United Kingdom,Missing CustomerID
539958,22821,GIFT BAG PSYCHEDELIC APPLES,1,12/23/2010 13:26,1.28,,United Kingdom,Missing CustomerID
539958,22834,HAND WARMER BABUSHKA DESIGN,20,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,22855,FINE WICKER HEART ,1,12/23/2010 13:26,2.51,,United Kingdom,Missing CustomerID
539958,22900, SET 2 TEA TOWELS I LOVE LONDON ,1,12/23/2010 13:26,5.91,,United Kingdom,Missing CustomerID
539958,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,2,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,22911,PAPER CHAIN KIT LONDON,2,12/23/2010 13:26,5.91,,United Kingdom,Missing CustomerID
539958,22916,HERB MARKER THYME,1,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,22918,HERB MARKER PARSLEY,1,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,22919,HERB MARKER MINT,1,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,22926,IVORY GIANT GARDEN THERMOMETER,1,12/23/2010 13:26,11.87,,United Kingdom,Missing CustomerID
539958,22927,GREEN GIANT GARDEN THERMOMETER,1,12/23/2010 13:26,11.87,,United Kingdom,Missing CustomerID
539958,22930,BAKING MOULD HEART MILK CHOCOLATE,1,12/23/2010 13:26,5.06,,United Kingdom,Missing CustomerID
539958,22945,CHRISTMAS METAL TAGS ASSORTED ,1,12/23/2010 13:26,11.02,,United Kingdom,Missing CustomerID
539958,22951,60 CAKE CASES DOLLY GIRL DESIGN,1,12/23/2010 13:26,1.28,,United Kingdom,Missing CustomerID
539958,22952,60 CAKE CASES VINTAGE CHRISTMAS,1,12/23/2010 13:26,1.28,,United Kingdom,Missing CustomerID
539958,22960,JAM MAKING SET WITH JARS,2,12/23/2010 13:26,8.47,,United Kingdom,Missing CustomerID
539958,22961,JAM MAKING SET PRINTED,3,12/23/2010 13:26,3.36,,United Kingdom,Missing CustomerID
539958,22962,JAM JAR WITH PINK LID,1,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,22966,GINGERBREAD MAN COOKIE CUTTER,1,12/23/2010 13:26,2.51,,United Kingdom,Missing CustomerID
539958,22968,ROSE COTTAGE KEEPSAKE BOX ,1,12/23/2010 13:26,20.38,,United Kingdom,Missing CustomerID
539958,22988,SOLDIERS EGG CUP ,4,12/23/2010 13:26,2.51,,United Kingdom,Missing CustomerID
539958,35646,VINTAGE BEAD PINK EVENING BAG,8,12/23/2010 13:26,2.51,,United Kingdom,Missing CustomerID
539958,35648,VINTAGE BEAD PINK PURSE ,8,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,35651,VINTAGE BEAD PINK SCARF ,9,12/23/2010 13:26,3.36,,United Kingdom,Missing CustomerID
539958,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,7,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,35961,FOLKART ZINC HEART CHRISTMAS DEC,1,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,35964,FOLKART CLIP ON STARS,1,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,35965,FOLKART HEART NAPKIN RINGS,1,12/23/2010 13:26,3.36,,United Kingdom,Missing CustomerID
539958,37327,ASSTD MULTICOLOUR CIRCLES MUG,1,12/23/2010 13:26,5.91,,United Kingdom,Missing CustomerID
539958,37342,POLKADOT COFFEE CUP & SAUCER PINK,4,12/23/2010 13:26,2.51,,United Kingdom,Missing CustomerID
539958,46118,FUNKY MONKEY CUSHION COVER,1,12/23/2010 13:26,3.36,,United Kingdom,Missing CustomerID
539958,47310M,"SMALL POP BOX,FUNKY MONKEY",6,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,47367B,PAIR PADDED HANGERS PINK CHECK,2,12/23/2010 13:26,3.36,,United Kingdom,Missing CustomerID
539958,47504H,ENGLISH ROSE SPIRIT LEVEL ,2,12/23/2010 13:26,3.36,,United Kingdom,Missing CustomerID
539958,47504K,ENGLISH ROSE GARDEN SECATEURS,3,12/23/2010 13:26,3.36,,United Kingdom,Missing CustomerID
539958,47563A,RETRO LONGBOARD IRONING BOARD COVER,2,12/23/2010 13:26,3.36,,United Kingdom,Missing CustomerID
539958,47585A,PINK FAIRY CAKE CUSHION COVER,10,12/23/2010 13:26,4.21,,United Kingdom,Missing CustomerID
539958,47591B,SCOTTIES CHILDRENS APRON,1,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,47593B,SCOTTIE DOGS BABY BIB,2,12/23/2010 13:26,0.85,,United Kingdom,Missing CustomerID
539958,47594B,SCOTTIES DESIGN WASHBAG,9,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,48187,DOORMAT NEW ENGLAND,1,12/23/2010 13:26,14.43,,United Kingdom,Missing CustomerID
539958,70006,LOVE HEART POCKET WARMER,7,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,70007,HI TEC ALPINE HAND WARMER,3,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,12/23/2010 13:26,4.21,,United Kingdom,Missing CustomerID
539958,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,1,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,79066K,RETRO MOD TRAY,1,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,12/23/2010 13:26,13.57,,United Kingdom,Missing CustomerID
539958,82580,BATHROOM METAL SIGN,1,12/23/2010 13:26,1.28,,United Kingdom,Missing CustomerID
539958,82583,HOT BATHS METAL SIGN,1,12/23/2010 13:26,4.21,,United Kingdom,Missing CustomerID
539958,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",15,12/23/2010 13:26,0.85,,United Kingdom,Missing CustomerID
539958,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",11,12/23/2010 13:26,0.85,,United Kingdom,Missing CustomerID
539958,82613D,METAL SIGN CUPCAKE SINGLE HOOK,15,12/23/2010 13:26,0.85,,United Kingdom,Missing CustomerID
539958,84006,MAGIC TREE -PAPER FLOWERS,1,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,8,12/23/2010 13:26,1.66,,United Kingdom,Missing CustomerID
539958,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,2,12/23/2010 13:26,4.21,,United Kingdom,Missing CustomerID
539958,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,1,12/23/2010 13:26,4.21,,United Kingdom,Missing CustomerID
